learning evaluation instances,classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),classified instances of class 0,classified instances of class 1,recall (true positive) for class 0 (percent),recall (true positive) for class 1 (percent),incorrect classifications (false positive) for class 0 (percent),incorrect classifications (false positive) for class 1 (percent),size of class 0,size of class 1,training queue size,time stamp
2064.0,2064.0,67.98231741672318,14.067281954321956,-7.010963570664298,-58.06914746057923,1696.0,368.0,74.17340117471105,53.04523122460222,25.826598825289075,46.95476877539777,0.6907381263708644,0.30926187362913576,1971.0,1.245342432E9
2065.0,2065.0,68.30249424286646,14.333510419098475,-3.516248988056396,-58.069147460579295,1697.0,368.0,74.43166717307955,53.04523122460222,25.568332826920564,46.95476877539777,0.6907381263708644,0.30926187362913576,1972.0,1.245343566E9
2066.0,2066.0,67.61946929978201,13.29666375391702,-6.814990175052625,-63.10632000323743,1698.0,368.0,73.6873504724873,53.04523122460222,26.312649527512814,46.95476877539777,0.6925348336624921,0.30746516633750803,1969.0,1.245354577E9
2067.0,2067.0,67.94327460709196,13.56328717963176,-6.814990175052624,-63.106320003237435,1699.0,368.0,73.95047697786332,53.04523122460222,26.049523022136782,46.95476877539777,0.6956094853258672,0.304390514674133,1971.0,1.24536115E9
2068.0,2068.0,68.26384186132269,13.825633989019808,-6.814990175052653,-63.106320003237485,1700.0,368.0,74.21097221798459,53.04523122460222,25.789027782015523,46.95476877539777,0.6956094853258672,0.304390514674133,1973.0,1.245362084E9
2069.0,2069.0,67.58120344207353,12.396010698576816,-6.5909176817601205,-59.991922632276825,1700.0,369.0,74.21097221798459,52.501449487074304,25.789027782015523,47.49855051292569,0.6956094853258672,0.304390514674133,1974.0,1.245362162E9
2070.0,2070.0,67.90539140795178,12.665259319211824,-3.164667277115158,-59.991922632276875,1701.0,369.0,74.46886250550763,52.501449487074304,25.53113749449248,47.49855051292569,0.6956094853258672,0.304390514674133,1975.0,1.245362194E9
2071.0,2071.0,68.22633749416529,12.930190084820506,-3.1646672771151447,-59.991922632276896,1702.0,369.0,74.72417388996236,52.501449487074304,25.27582611003776,47.49855051292569,0.6956094853258672,0.304390514674133,1976.0,1.245362228E9
2072.0,2072.0,68.54407411951084,13.190892973231696,-3.164667277115137,-59.991922632276825,1703.0,369.0,74.97693216038329,52.501449487074304,25.023067839616825,47.49855051292569,0.6956094853258672,0.304390514674133,1977.0,1.245362274E9
2073.0,2073.0,68.85863337859723,13.447455533546062,-3.1646672771150985,-59.991922632276776,1704.0,369.0,75.22716284791453,52.501449487074304,24.77283715208558,47.49855051292569,0.6956094853258672,0.304390514674133,1978.0,1.245362293E9
2074.0,2074.0,69.17004704508713,13.699962967639658,-3.1646672771151323,-59.99192263227682,1705.0,369.0,75.47489122838867,52.501449487074304,24.525108771611436,47.49855051292569,0.6956094853258672,0.304390514674133,1979.0,1.245362361E9
2075.0,2075.0,69.47834657490667,13.948498208404065,-3.1646672771151088,-59.991922632276804,1706.0,369.0,75.72014232487989,52.501449487074304,24.2798576751202,47.49855051292569,0.7076036861221815,0.29239631387781856,1976.0,1.245382808E9
2076.0,2076.0,69.7835631094226,14.1931419948733,-3.164667277115189,-59.9919226322769,1707.0,369.0,75.9629409102316,52.501449487074304,24.037059089768505,47.49855051292569,0.7076036861221815,0.29239631387781856,1977.0,1.245382856E9
2077.0,2077.0,69.08572747772853,12.772354458138008,-3.0591665017434604,-56.946239871630986,1707.0,370.0,75.9629409102316,51.96337741962408,24.037059089768505,48.036622580375905,0.7076036861221815,0.29239631387781856,1978.0,1.245382907E9
2078.0,2078.0,68.39487020236331,11.404378311237421,-6.4265486129695555,-54.16842743639999,1707.0,371.0,75.9629409102316,51.43095231491708,24.037059089768505,48.56904768508291,0.7076036861221815,0.29239631387781856,1979.0,1.245382958E9
2079.0,2079.0,68.71092150060598,11.66547698330989,-2.9256399390576155,-54.16842743639988,1708.0,371.0,76.20331150955863,51.43095231491708,23.796688490441483,48.56904768508291,0.7076036861221815,0.29239631387781856,1980.0,1.245383033E9
2080.0,2080.0,68.0238122850268,10.343221267261498,-2.831554894609034,-51.60028236092871,1708.0,372.0,76.20331150955863,50.90411221050135,23.796688490441483,49.09588778949864,0.7023310248747573,0.29766897512524276,2007.0,1.245430341E9
2081.0,2081.0,68.34357416244058,10.609723693387743,0.4036944119268995,-51.60028236092876,1709.0,372.0,76.44127840272465,50.90411221050135,23.55872159727547,49.09588778949864,0.7023310248747573,0.29766897512524276,2010.0,1.24543202E9
2082.0,2082.0,67.66013842025748,9.33260243534846,0.39126037862160895,-49.21939312725001,1709.0,373.0,76.44127840272465,50.38279587882351,23.55872159727547,49.61720412117649,0.7023310248747573,0.29766897512524276,2012.0,1.245436294E9
2083.0,2083.0,66.98353703550733,8.106010978162287,-2.719912139560049,-47.02757505431358,1709.0,374.0,76.44127840272465,49.86694281740095,23.55872159727547,50.13305718259904,0.7053077146260097,0.29469228537399034,2013.0,1.245438045E9
2084.0,2084.0,66.31370166461558,6.928669927367394,-5.862510642773796,-45.00326479738036,1709.0,375.0,76.44127840272465,49.35649323914756,23.55872159727547,50.64350676085242,0.7053077146260097,0.29469228537399034,2016.0,1.245446452E9
2085.0,2085.0,66.65056464823661,7.217056364384483,-2.605462434019227,-45.00326479738041,1710.0,375.0,76.6768656267946,49.35649323914756,23.32313437320552,50.64350676085242,0.7053077146260097,0.29469228537399034,2017.0,1.245454921E9
2086.0,2086.0,65.98405900123086,6.131426457774834,-5.713217639931925,-49.39518156631635,1711.0,375.0,75.91009694443615,49.35649323914756,24.08990305556396,50.64350676085242,0.6962146420083856,0.3037853579916142,2015.0,1.245524038E9
2087.0,2087.0,65.3242184107056,5.091787453178285,-8.85236431257103,-53.831461130898184,1712.0,375.0,75.15099594942049,49.35649323914756,24.849004050579616,50.64350676085242,0.5632727175317094,0.43672728246829,2011.0,1.245732287E9
2088.0,2088.0,65.67097622686542,5.38928590643929,-8.85236431257108,-53.83146113089815,1713.0,375.0,75.39948599821328,49.35649323914756,24.60051400178682,50.64350676085242,0.5632727175317094,0.43672728246829,2012.0,1.245732716E9
2089.0,2089.0,66.01426646485832,5.681977869501311,-8.852364312571115,-53.83146113089824,1714.0,375.0,75.64549114635324,49.35649323914756,24.354508853646863,50.64350676085242,0.6122628969697713,0.38773710303022824,2038.0,1.245859717E9
2090.0,2090.0,65.35412379971179,4.523999180336015,-8.57494458162752,-51.477855111913485,1714.0,376.0,75.64549114635324,48.851388062849956,24.354508853646863,51.14861193715002,0.6592260158578452,0.34077398414215443,2028.0,1.245887548E9
2091.0,2091.0,65.70058256197339,4.820672881078374,-5.243458640601909,-51.477855111913485,1715.0,376.0,75.88903624285017,48.851388062849956,24.110963757149932,51.14861193715002,0.6592260158578452,0.34077398414215443,2029.0,1.245887938E9
2092.0,2092.0,66.04357673660724,5.112569262773962,-5.243458640601847,-51.477855111913485,1716.0,376.0,76.1301458882237,48.851388062849956,23.869854111776384,51.14861193715002,0.6592260158578452,0.34077398414215443,2030.0,1.245888444E9
2093.0,2093.0,66.3831409694897,5.399788406930861,-5.243458640601887,-51.47785511191355,1717.0,376.0,76.36884443698825,48.851388062849956,23.631155563011834,51.14861193715002,0.6592260158578452,0.34077398414215443,2031.0,1.245889044E9
2094.0,2094.0,65.71930955931379,4.3677387280912585,-8.405756577500743,-56.02937893005488,1718.0,376.0,75.60515596839801,48.851388062849956,24.394844031602073,51.14861193715002,0.6592260158578452,0.34077398414215443,2032.0,1.245894504E9
2095.0,2095.0,65.06211646324921,3.38124222710334,-11.59999691780269,-60.62687773625818,1719.0,376.0,74.84910438497565,48.851388062849956,25.150895615024428,51.14861193715002,0.6592260158578452,0.34077398414215443,2033.0,1.24589527E9
2096.0,2096.0,65.41149529886484,3.6767864379960784,-11.599996917802677,-60.6268777362582,1720.0,376.0,75.10061334894377,48.851388062849956,24.899386651056318,51.14861193715002,0.6592260158578452,0.34077398414215443,2036.0,1.245897154E9
2097.0,2097.0,65.75738034611938,3.9675995519061638,-11.599996917802676,-60.626877736258244,1721.0,376.0,75.34960722311662,48.851388062849956,24.650392776883464,51.14861193715002,0.6626337556992667,0.33736624430073286,2036.0,1.245898018E9
2098.0,2098.0,66.09980654289653,7.044469760806352,-8.043197019873578,-53.36031490663324,1721.0,377.0,75.34960722311662,49.374711088442226,24.650392776883464,50.62528891155775,0.666007418142274,0.3339925818577255,2058.0,1.245899079E9
2099.0,2099.0,65.43880847701207,6.031572202845991,-7.792339053861623,-57.92988791808058,1722.0,377.0,74.59611112792997,49.374711088442226,25.403888872070095,50.62528891155775,0.6626538705212428,0.33734612947875675,2060.0,1.245909244E9
2100.0,2100.0,65.78442039247773,6.326855021590749,-7.792339053861616,-57.92988791808066,1723.0,377.0,74.85015002431265,49.374711088442226,25.14984997568742,50.62528891155775,0.6626538705212428,0.33734612947875675,2061.0,1.245909505E9
2101.0,2101.0,66.12657618878404,6.617362654133983,-7.792339053861608,-57.92988791808066,1724.0,377.0,75.10164853157903,49.374711088442226,24.898351468421048,50.62528891155775,0.6626538705212428,0.33734612947875675,2062.0,1.245910355E9
2102.0,2102.0,66.46531042712269,6.903195684536077,-7.79233905386163,-57.92988791808064,1725.0,377.0,75.3506320536233,49.374711088442226,24.64936794637678,50.62528891155775,0.6626538705212428,0.33734612947875675,2063.0,1.24591085E9
2103.0,2103.0,66.80065732307344,7.184451950367896,-7.792339053861622,-57.92988791808067,1726.0,377.0,75.59712574030067,49.374711088442226,24.40287425969942,50.62528891155775,0.6057803321315722,0.3942196678684274,2062.0,1.245965725E9
2104.0,2104.0,67.13265075006026,7.461226635941134,-7.792339053861593,-57.92988791808059,1727.0,377.0,75.84115448996769,49.374711088442226,24.158845510032382,50.62528891155775,0.6057803321315722,0.3942196678684274,2063.0,1.245965924E9
2105.0,2105.0,66.46132424212414,6.457508941559925,-11.105084167646694,-62.783493184590625,1728.0,377.0,75.08274292331491,49.374711088442226,24.917257076685164,50.62528891155775,0.6057803321315722,0.3942196678684274,2065.0,1.245979059E9
2106.0,2106.0,66.79671099991829,9.42832133007419,-7.507655281502323,-55.17579562036946,1728.0,378.0,75.08274292331491,49.89255993386165,24.917257076685164,50.107440066138324,0.6036253035221539,0.3963746964778457,2102.0,1.2459919E9
2107.0,2107.0,67.12874389013024,9.709528793301113,-4.102899879471059,-55.175795620369485,1729.0,378.0,75.33191550115718,49.89255993386165,24.6680844988429,50.107440066138324,0.6036253035221539,0.3963746964778457,2103.0,1.245992669E9
2108.0,2108.0,66.45745645080636,8.686561004117122,-7.30187846544568,-59.94419350194495,1730.0,378.0,74.57859632496854,49.89255993386165,25.421403675031534,50.107440066138324,0.6036253035221539,0.3963746964778457,2104.0,1.245992866E9
2109.0,2109.0,66.79288188650733,8.968751434982723,-7.301878465445688,-59.94419350194487,1731.0,378.0,74.83281036879377,49.89255993386165,25.1671896312063,50.107440066138324,0.5974141314412613,0.4025858685587382,2129.0,1.246051145E9
2110.0,2110.0,67.12495306784713,9.246407142563273,-7.3018784654456494,-59.944193501944866,1732.0,378.0,75.08448227203996,49.89255993386165,24.91551772796011,50.107440066138324,0.5974141314412613,0.4025858685587382,2157.0,1.246051775E9
2111.0,2111.0,66.45370353675865,8.252173902529979,-10.598778272592355,-64.858552768084,1733.0,378.0,74.33363742883898,49.89255993386165,25.6663625711611,50.107440066138324,0.5954255902255802,0.40457440977441933,2161.0,1.246113653E9
2112.0,2112.0,66.78916650159391,8.530550416150502,-10.598778272592416,-64.85855276808398,1734.0,378.0,74.59030106148153,49.89255993386165,25.409698938518556,50.107440066138324,0.5954255902255802,0.40457440977441933,2162.0,1.246113695E9
