instance class,predicted class,recall(0),recall(1),avg-gmean,timestamp 
0,1,25.210436483718045,70.98760089179096,42.303999851243645,1307124174
1,1,25.210436483718045,71.90153439507031,42.575451447386776,1307159726
1,1,25.210436483718045,72.76804635130635,42.831229384455675,1307159792
1,1,25.210436483718045,73.59069379464923,43.072653873458364,1307159989
1,1,25.210436483718045,74.37268674173139,43.3008994736354,1307218652
0,1,23.513246622657032,74.37268674173139,41.81797849427857,1307219009
1,0,23.513246622657032,72.21282967032269,41.20628681837545,1307234736
0,0,28.383252261082852,72.21282967032269,45.27289433004452,1307236777
1,1,28.383252261082852,73.0047184838659,45.520449700952035,1307238404
0,1,26.66810950904537,73.0047184838659,44.123665160600204,1307249907
0,1,25.13397280153739,73.0047184838659,42.83571650804244,1307250050
1,1,25.13397280153739,73.7600670534782,43.05674766121676,1307335929
1,1,25.13397280153739,74.4813118620657,43.266745504648064,1307338684
0,1,23.75369106702826,74.4813118620657,42.06193138977924,1307338906
0,1,22.505284858248807,74.4813118620657,40.941704166678925,1307338966
0,1,21.370770983052374,74.4813118620657,39.896404077579575,1307339684
1,1,21.370770983052374,75.17067753445805,40.08061045230952,1307377325
1,1,21.370770983052374,75.8301993754695,40.2560532647248,1307381683
1,1,21.370770983052374,76.46174309070173,40.423339799630284,1307386152
0,0,25.180590306071167,76.46174309070173,43.87883119290016,1307395063
0,1,24.00569426882555,76.46174309070173,42.84293673287197,1307403347
0,0,27.426108829183732,76.46174309070173,45.793537614762556,1307404233
1,1,27.426108829183732,77.06702209255369,45.97443349353512,1307425737
1,0,27.426108829183732,75.11592827361677,45.388738951830035,1307426825
1,1,27.426108829183732,75.73641061788814,45.57581639354304,1307426993
0,1,26.23344558262769,75.73641061788814,44.5738376917213,1307467076
1,1,26.23344558262769,76.3325184612736,44.74891025755537,1307467516
1,1,26.23344558262769,76.90563200997573,44.91658616069668,1307491013
0,0,29.337350191094437,76.90563200997573,47.49955218677435,1307491094
1,1,29.337350191094437,77.45702924191924,47.66952896381532,1307523171
1,1,29.337350191094437,77.98789520019514,47.83260595194974,1307528507
1,1,29.337350191094437,78.49933029077846,47.98918985049607,1307595570
0,1,28.141277745909953,78.49933029077846,47.00076017024319,1307630539
1,1,28.141277745909953,78.99235770680126,47.148126983278615,1307717591
0,1,27.02821715746294,78.99235770680126,46.20630474166286,1308243809
1,1,27.02821715746294,79.4679300847969,46.34518822257574,1308333979
1,1,27.02821715746294,79.92693548403757,46.47884001342006,1308640454
0,1,25.989866948924988,79.92693548403757,45.57730157507625,1308676387
0,0,28.75456865456567,79.92693548403757,47.94021854064497,1308677224
0,0,31.345126373177244,79.92693548403757,50.05317066248593,1308677854
1,0,31.345126373177244,78.16193365413314,49.497431124864434,1308703205
1,1,31.345126373177244,78.638419694642,49.648073508601556,1308832439
0,1,30.23465818610383,78.638419694642,48.76069872102815,1308920735
1,0,30.23465818610383,76.94264588811825,48.23209095987528,1308923537
1,1,30.23465818610383,77.43417491314946,48.385905080116565,1308925316
1,1,30.23465818610383,77.90984224050861,48.534291480097366,1308939603
0,0,32.64495770875654,77.90984224050861,50.43177079022011,1308940908
1,1,32.64495770875654,78.37038057661213,50.58060655570135,1308992695
1,1,32.64495770875654,78.81647823020987,50.72435902580073,1309180192
0,1,31.544141523608047,78.81647823020987,49.86179041797549,1309192038
0,0,33.79904399454535,78.81647823020987,51.61319225932445,1309192208
1,1,33.79904399454535,79.24878242560128,51.7545465028634,1309216023
1,1,33.79904399454535,79.6679023235085,51.89122214387907,1309216138
0,1,32.71068641913354,79.6679023235085,51.04891546913065,1309216269
0,0,34.830399368926216,79.6679023235085,52.6769860072917,1309217668
0,1,33.756285290314175,79.6679023235085,51.858388321594,1309253348
0,1,32.73654494597199,79.6679023235085,51.069089135844614,1309253868
0,1,31.7671992516727,79.6679023235085,50.307316834370056,1309254100
0,0,33.74874790420513,79.6679023235085,51.852598310720424,1309254150
0,1,32.78696390031588,79.6679023235085,51.108400850493894,1309254191
1,1,32.78696390031588,80.07441177926437,51.23862652673049,1309280667
0,1,31.86955963952933,80.07441177926437,50.51669270448627,1309342692
1,1,31.86955963952933,80.46885186458377,50.64096043345548,1309362015
0,0,33.74222930362173,80.46885186458377,52.107566162832384,1309362535
1,1,33.74222930362173,80.85173317622709,52.23138635368101,1309453981
1,1,33.74222930362173,81.22353795227455,52.35134422760384,1309519231
1,0,33.74222930362173,79.661121810826,51.84538396737585,1309776196
1,1,33.74222930362173,80.04878010033843,51.971379562416956,1309801845
1,1,33.74222930362173,80.42563534175919,52.09357186439707,1309824498
1,1,33.74222930362173,80.79211465477145,52.21212558980716,1309857853
0,1,32.83071165560712,80.79211465477145,51.50206423316983,1309861632
1,0,32.83071165560712,79.29257106225333,51.02187312297125,1309884630
1,1,32.83071165560712,79.67364946496248,51.14433118278212,1309886846
1,1,32.83071165560712,80.04459781778152,51.26325302343408,1309951398
1,1,32.83071165560712,80.40579674377017,51.378784807876414,1309952473
1,1,32.83071165560712,80.75760807777775,51.49106470833604,1309959954
1,1,32.83071165560712,81.10037601201616,51.60022344924311,1310023700
1,1,32.83071165560712,81.43442815882051,51.70638480614835,1310040314
1,1,32.83071165560712,81.76007653749735,51.80966606476966,1310142844
0,1,31.95865518194087,81.76007653749735,51.11694526975347,1310160585
1,1,31.95865518194087,82.07761849151296,51.21611374875252,1310161256
1,1,31.95865518194087,82.38733754169118,51.31265450016283,1310165180
0,0,33.7365384323381,82.38733754169118,52.720618161334905,1310168089
0,1,32.869013772931424,82.38733754169118,52.03835635733509,1310507449
0,0,34.56855851632989,82.38733754169118,53.36676399047045,1310509403
1,1,34.56855851632989,82.68950418056977,53.46453931300943,1310585949
0,1,33.70659426618053,82.68950418056977,52.79376447541986,1310644069
1,1,33.70659426618053,82.98437661259558,52.88781251775006,1310688715
1,1,33.70659426618053,83.2722014444187,52.9794517500764,1310693079
0,0,35.33529060209026,83.2722014444187,54.24433092143671,1310774223
0,1,34.4796383537406,83.2722014444187,53.58353656416672,1310776416
0,1,33.65640832835615,83.2722014444187,52.93999635638904,1310776833
1,1,33.65640832835615,83.55321432916652,53.02924757724822,1310985680
0,0,35.21873810051396,83.55321432916652,54.24609454066741,1310986151
1,1,35.21873810051396,83.82764056823801,54.3351057674207,1310990066
1,1,35.21873810051396,84.09569567385003,54.42190993816598,1310998524
1,1,35.21873810051396,84.35758589529013,54.50658423014447,1311008202
0,1,34.40045658339041,84.35758589529013,53.869652598383766,1311021888
1,1,34.40045658339041,84.61350871157835,53.951305200161535,1311029482
0,1,33.61162681907663,84.61350871157835,53.32914473968489,1311051048
1,1,33.61162681907663,84.86365329301334,53.407915564907306,1311054931
1,1,33.61162681907663,85.10820093387147,53.48481176027712,1311056637
0,1,32.85072461636609,85.10820093387147,52.875949839912685,1311169096
0,1,32.11632910582306,85.10820093387147,52.28157410404486,1311262498
0,1,31.407114129691372,85.10820093387147,51.701092639351515,1311263663
1,0,31.407114129691372,83.74157907801835,51.28431857306771,1311265464
0,0,32.9037462983909,83.74157907801835,52.492015322425516,1311266244
0,0,34.35062264693497,83.74157907801835,53.63371498197261,1311318103
0,0,35.7501142923198,83.74157907801835,54.715363683873036,1311318275
1,1,35.7501142923198,84.00107618911315,54.80007367183605,1311319298
1,1,35.7501142923198,84.25491842518508,54.882811183379154,1311328282
0,0,37.10444418276601,84.25491842518508,55.91271695983646,1311336828
0,0,38.41569849519526,84.25491842518508,56.89210439910956,1311526833
1,0,38.41569849519526,82.92590869944611,56.441622106722015,1311584332
1,1,38.41569849519526,83.19368382504933,56.532676166334966,1311599721
1,1,38.41569849519526,83.45576993124128,56.621653944078204,1311658044
1,1,38.41569849519526,83.71233358999584,56.70862163306816,1311663747
0,1,37.623398241336204,83.71233358999584,56.1207846022131,1311669654
1,1,37.623398241336204,83.96353497309293,56.20492428642739,1311748520
1,1,37.623398241336204,84.20952815683452,56.2871975990953,1311777189
1,1,37.623398241336204,84.45046140951258,56.36766219451261,1311784401
0,1,36.85559612224728,84.45046140951258,55.789533947205776,1311787457
1,1,36.85559612224728,84.68647746275691,55.86743783621337,1311874866
1,1,36.85559612224728,84.91771376780792,55.94365882073612,1311874914
1,1,36.85559612224728,85.14430273768238,56.01824732897643,1311874937
1,1,36.85559612224728,85.36637197612995,56.0912517953894,1311875358
0,1,36.11121022639877,85.36637197612995,55.5219146346286,1311902887
0,1,35.38922134707168,85.36637197612995,54.964074025309664,1311905336
0,0,36.66823407995013,85.36637197612995,55.94849515560565,1311957395
0,0,37.90976629485283,85.36637197612995,56.88777734324449,1311957552
0,0,39.11538169858307,85.36637197612995,57.78527687975154,1311957697
0,1,38.36295813657698,85.36637197612995,57.226799267403834,1311974579
1,1,38.36295813657698,85.5840444942134,57.29971305417201,1311975506
0,0,39.537757945944044,85.5840444942134,58.17044984566575,1311975727
0,0,40.67981908008594,85.5840444942134,59.00460529625316,1311982785
0,1,39.918194761226836,85.5840444942134,58.449641201409555,1311997721
0,1,39.17729234228571,85.5840444942134,57.90467279058734,1312003252
0,1,38.45631341085243,85.5840444942134,57.369389381775804,1312003660
0,0,39.57946284819496,85.5840444942134,58.20112120446636,1312127713
1,1,39.57946284819496,85.7974389152861,58.27363508498369,1312137506
1,1,39.57946284819496,86.00666966908564,58.3446465998771,1312138416
0,1,38.86306237971854,86.00666966908564,57.81420732330006,1312138469
0,0,39.96076802766264,86.00666966908564,58.625016635205654,1312138897
1,1,39.96076802766264,86.21184717561178,58.69490289813013,1312139041
0,1,39.24894020694331,86.21184717561178,58.16978283375073,1312159595
0,1,38.555212503986866,86.21184717561178,57.65341350012983,1312160456
0,1,37.87893694679581,86.21184717561178,57.14554333656996,1312161719
0,0,38.96041318149566,86.21184717561178,57.95557943029984,1312169502
1,1,38.96041318149566,86.4130780194104,58.023178333499196,1312179671
0,0,40.015246371144386,86.4130780194104,58.803406420339535,1312179759
1,1,40.015246371144386,86.61046511484291,58.87052827935082,1312180670
0,0,41.04435775228261,86.61046511484291,59.622738240248616,1312181175
1,1,41.04435775228261,86.80410786287973,59.68935296593324,1312182858
1,1,41.04435775228261,86.99410229992151,59.75464046529483,1312209629
1,1,41.04435775228261,87.1805412391162,59.818636925760124,1312209949
1,1,41.04435775228261,87.36351440461033,59.88137723632883,1312211854
1,1,41.04435775228261,87.54310855914301,59.942895045604686,1312213210
0,0,42.04862671098654,87.54310855914301,60.67180146429455,1312213655
1,1,42.04862671098654,87.7194076253647,60.73286282193378,1312216945
1,1,42.04862671098654,87.89249280123781,60.792751381207616,1312218676
1,1,42.04862671098654,88.0624426698533,60.85149775545639,1312227607
1,1,42.04862671098654,88.22933330397599,60.90913150799393,1312236353
1,1,42.04862671098654,88.39323836561138,60.96568119697218,1312244049
0,0,43.02889313385387,88.39323836561138,61.672223953650025,1312246036
1,1,43.02889313385387,88.55422920086846,61.72836029601767,1312248745
1,1,43.02889313385387,88.71237493037563,61.78345490930003,1312260572
1,1,43.02889313385387,88.86774253549132,61.837533881991895,1312303913
1,1,43.02889313385387,89.02039694053533,61.890622445468644,1312305265
1,1,43.02889313385387,89.17040109125402,61.9427450090683,1312313267
0,0,43.985959602255996,89.17040109125402,62.6278345475625,1312314057
0,0,44.92059344191328,89.17040109125402,63.28970954643861,1312314773
0,0,45.83352863880105,89.17040109125402,63.929602940651584,1312322738
1,1,45.83352863880105,89.31781602971863,63.98242476612833,1312330138
1,1,45.83352863880105,89.46270096584472,64.0342975820188,1312335591
0,0,46.72546763144775,89.46270096584472,64.65436209724342,1312341890
1,1,46.72546763144775,89.60511334570921,64.70580208333054,1312382574
0,0,47.59708298883002,89.60511334570921,65.30652353432421,1312382748
1,0,47.59708298883002,88.39833549083959,64.86526736576309,1312393910
1,1,47.59708298883002,88.55404367083133,64.92237030174604,1312403383
0,0,48.449018982294376,88.55404367083133,65.50081329851587,1312410055
0,0,49.281893059232814,88.55404367083133,66.06141771222097,1312411101
1,1,49.281893059232814,88.70713829499151,66.11849743486574,1312411266
0,0,50.09629722560221,88.70713829499151,66.66257695332888,1312412517
0,1,49.29672114936629,88.70713829499151,66.1284436569202,1312413426
1,1,49.29672114936629,88.85767707862821,66.18453088846043,1312473406
1,0,49.29672114936629,87.67709724260787,65.74339064845007,1312476143
0,1,48.514569169927825,87.67709724260787,65.21975620005787,1312484563
0,0,49.32668363856607,87.67709724260787,65.76336699131144,1312487412
1,1,49.32668363856607,87.84028538297068,65.82453925252462,1312525725
0,0,50.12139964509081,87.84028538297068,66.35267928741614,1312525821
1,1,50.12139964509081,88.00079200648007,66.41327326100784,1312527904
1,1,50.12139964509081,88.15867475988959,66.47282279113777,1312538394
0,1,49.33978145267271,88.15867475988959,65.95248096781657,1312563125
1,1,49.33978145267271,88.31398968125455,66.01055180868201,1312571114
1,1,49.33978145267271,88.4667912557336,66.06763312225672,1312573528
0,0,50.12540707379804,88.4667912557336,66.59154544089185,1312576378
0,1,49.352333063790766,88.4667912557336,66.07603610339997,1312596927
0,0,50.129248725553964,88.4667912557336,66.5940972069622,1312597138
0,0,50.89018370187334,88.4667912557336,67.09762483515765,1312597354
0,1,50.117755617509275,88.4667912557336,66.58646277149779,1312607785
1,1,50.117755617509275,88.61713246908144,66.64301755330314,1312610037
0,0,50.870984396231236,88.61713246908144,67.1419448859906,1312610077
0,1,50.106723343670176,88.61713246908144,66.63568218407939,1312610515
0,1,49.357706875607334,88.61713246908144,66.13575771521626,1312610780
0,0,50.11100164624964,88.61713246908144,66.63852692732682,1312611152
0,1,49.369225759012615,88.61713246908144,66.14347450037992,1312681287
1,1,49.369225759012615,88.76506485894323,66.19865955240004,1312688588
1,1,49.369225759012615,88.91063856405509,66.25291984242513,1312693432
0,0,50.11511341946413,88.91063856405509,66.75152983890783,1312693552
0,1,49.38029949257756,88.91063856405509,66.26034983585097,1312694305
1,1,49.38029949257756,89.05390237145025,66.31371178033226,1312718330
1,1,49.38029949257756,89.19490376176424,66.36618914000977,1312759891
0,1,48.65961997440855,89.19490376176424,65.88011931304763,1312762413
1,1,48.65961997440855,89.33368895272775,65.93135335598498,1312776204
0,1,47.952706291874804,89.33368895272775,65.45068485753113,1312786863
1,1,47.952706291874804,89.47030294093153,65.50071113180033,1312788224
1,1,47.952706291874804,89.60478954194254,65.54992109263004,1312804929
1,1,47.952706291874804,89.73719142884693,65.59833217426524,1312815125
0,0,48.70542705984518,89.73719142884693,66.11118083723106,1312821668
0,0,49.44396625126889,89.73719142884693,66.61052968181204,1312822871
1,1,49.44396625126889,89.8675501692916,66.65889376260806,1312829659
0,1,48.73518929253511,89.8675501692916,66.17939308241517,1312831864
0,0,49.466896057115804,89.8675501692916,66.67434861423085,1312833282
0,0,50.18509021086419,89.8675501692916,67.15661629560607,1312836903
0,0,50.89010735911819,89.8675501692916,67.6266905608739,1312847518
0,1,50.172851797354944,89.8675501692916,67.14842720447909,1312847838
0,0,50.87226226653804,89.8675501692916,67.61483255516845,1312848812
0,0,51.55908278405257,89.8675501692916,68.06973232486304,1312850116
0,1,50.841129004557715,89.8675501692916,67.59413962379074,1312851201
0,0,51.52298393973644,89.8675501692916,68.04589880423265,1312851300
0,0,52.19278881384448,89.8675501692916,68.48677293611819,1312851523
0,0,52.8508273173771,89.8675501692916,68.91715588612863,1312851700
1,1,52.8508273173771,89.99590626109166,68.9663548484028,1312868976
0,1,52.1260945642998,89.99590626109166,68.4918617075454,1312872276
1,1,52.1260945642998,90.1222991664686,68.53994082798336,1312874395
0,1,51.413943997193456,90.1222991664686,68.0701317924619,1312877012
0,1,50.71408581643963,90.1222991664686,67.60525137815208,1312906313
0,1,50.0262389206504,90.1222991664686,67.14521330802435,1312906504
1,1,50.0262389206504,90.2467673449799,67.19156453764353,1312918814
1,1,50.0262389206504,90.3693482851985,67.2371817406025,1312922722
0,1,49.350130582330685,90.3693482851985,66.78127835340281,1312935288
1,1,49.350130582330685,90.49007853519633,66.82587217625594,1312942514
0,0,50.032269563947295,90.49007853519633,67.28613528904528,1312952295
1,0,50.032269563947295,89.35856072747832,66.86412788755679,1312978188
0,1,49.36077681146266,89.35856072747832,66.41391399595864,1312978320
0,0,50.03809835794235,89.35856072747832,66.86802263268838,1312988921
0,0,50.70411234959842,89.35856072747832,67.31156291845015,1312991126
1,1,50.70411234959842,89.49129239238964,67.36153608532459,1312996937
1,1,50.70411234959842,89.62204511916762,67.41072796464265,1313005631
0,0,51.35906679891732,89.62204511916762,67.8447094616147,1313005937
1,1,51.35906679891732,89.75085637976892,67.89344760776687,1313006495
0,0,52.00320264830841,89.75085637976892,68.31787447056844,1313015173
1,1,52.00320264830841,89.87776273479024,68.36615762988204,1313020335
1,1,52.00320264830841,90.00279986103098,68.41369629020448,1313020740
1,1,52.00320264830841,90.12600257805964,68.46050522709281,1313076596
0,0,52.63675402059103,90.12600257805964,68.87626752779566,1313081623
1,1,52.63675402059103,90.24740487382596,68.92264106474929,1313084383
1,1,52.63675402059103,90.36703992935831,68.96830904357857,1313090112
0,1,51.9441720051948,90.36703992935831,68.51307222487469,1313100823
1,1,51.9441720051948,90.4849401425845,68.55775152851912,1313102690
1,1,51.9441720051948,90.60113715131179,68.60175691667077,1313103669
1,1,51.9441720051948,90.71566185540091,68.64510137644226,1313105458
1,1,51.9441720051948,90.8285444381665,68.68779757189482,1313107332
0,0,52.5744888823006,90.8285444381665,69.10328718490844,1313118485
0,0,53.19460580600667,90.8285444381665,69.50962967331668,1313118571
0,0,53.80473780919688,90.8285444381665,69.90712423699416,1313147556
0,0,54.405094047870065,90.8285444381665,70.29605609413372,1313147726
0,0,54.995878000811835,90.8285444381665,70.67669735430994,1313147850
1,1,54.995878000811835,90.93981438703564,70.71997551926815,1313170747
0,0,55.57728766117167,90.93981438703564,71.09281415193688,1313170876
1,1,55.57728766117167,91.04950051349401,71.135675166856,1313171525
1,1,55.57728766117167,91.15763097234829,71.17790302517442,1313205540
1,1,55.57728766117167,91.26423328033219,71.2195095896995,1313216666
1,1,55.57728766117167,91.36933433408177,71.26050643726181,1313267840
0,0,56.14951572032544,91.36933433408177,71.62641883095367,1313285282
0,0,56.71274974438359,91.36933433408177,71.98476361286251,1313339719
0,0,57.26717234368584,91.36933433408177,72.33576858123313,1313339858
0,0,57.81296133560531,91.36933433408177,72.67965185054386,1313344808
1,1,57.81296133560531,91.472960427505,72.72085481104234,1313350424
0,0,58.350289900968335,91.472960427505,73.05801639139077,1313384176
0,1,57.609121414453625,91.472960427505,72.59254013607492,1313424144
1,1,57.609121414453625,91.57513726856925,72.63307236686511,1313427118
0,1,56.87933919985196,91.57513726856925,72.17155461102355,1313428388
1,1,56.87933919985196,91.67588999552947,72.21124596282795,1313445055
1,1,56.87933919985196,91.77524319261832,72.25036461985394,1313445893
1,1,56.87933919985196,91.87322090521943,72.28892097168767,1313450626
0,0,57.42413073645132,91.87322090521943,72.63428837980167,1313451625
1,1,57.42413073645132,91.96984665454322,72.67247414325365,1313453840
0,0,57.960626119848726,91.96984665454322,73.01116281941961,1313454287
1,1,57.960626119848726,92.06514345182433,73.04897917343834,1313457232
1,1,57.960626119848726,92.15913381205878,73.08625793136387,1313464794
0,0,58.48898693709803,92.15913381205878,73.41862416082023,1313464892
0,0,59.00937072141094,92.15913381205878,73.74450821912025,1313465269
0,0,59.52193107862459,92.15913381205878,74.06409123878524,1313465346
0,1,58.779508478779185,92.15913381205878,73.60073768178452,1313467260
1,1,58.779508478779185,92.25183976729812,73.63774709878676,1313474542
0,0,59.29238711873921,92.25183976729812,73.95831120231546,1313478518
0,0,59.797650341745666,92.25183976729812,74.2727625565903,1313479719
0,0,60.29544155703812,92.25183976729812,74.58126717358971,1313481967
1,1,60.29544155703812,92.34328287951723,74.6182217427283,1313493879
1,1,60.29544155703812,92.43348425307161,74.65465657073564,1313506375
0,0,60.78590070715391,92.43348425307161,74.95767202777502,1313508972
0,0,61.26916437213528,92.43348425307161,75.25504860267264,1313518357
0,0,61.74536586999294,92.43348425307161,75.54693444372272,1313535812
0,0,62.21463535358207,92.43348425307161,75.8334722748861,1313547108
1,1,62.21463535358207,92.52246454675935,75.86996371286438,1313609192
1,1,62.21463535358207,92.61024398550241,75.9059454823158,1313609842
1,0,62.21463535358207,91.52497166322719,75.45987501828115,1313617736
0,0,62.67709990403926,91.52497166322719,75.73981642868203,1313618640
0,1,61.911693103274445,91.52497166322719,75.27593212242284,1313618775
1,1,61.911693103274445,91.62411763495332,75.31669304924073,1313622502
0,1,61.15730201932568,91.62411763495332,74.85642146439451,1313623287
1,1,61.15730201932568,91.72193758053359,74.89636999488313,1313626521
1,1,61.15730201932568,91.81845308348532,74.93576493353488,1313635630
0,1,60.41372783025621,91.81845308348532,74.47882272418671,1313635972
0,0,60.89399646924715,91.81845308348532,74.77427738117895,1313650242
0,0,61.36742893871195,91.81845308348532,75.06438832671084,1313651473
0,1,60.62605263229969,91.81845308348532,74.60958630937262,1313690977
1,1,60.62605263229969,91.91368528552431,74.64826804252611,1313696960
0,1,59.89515380707006,91.91368528552431,74.19692929731735,1313697507
0,0,60.377660006079715,91.91368528552431,74.49518937538986,1313703577
0,0,60.853394841003364,91.91368528552431,74.7880992001517,1313705042
0,1,60.124207694628836,91.91368528552431,74.33866762382559,1313705295
1,0,60.124207694628836,90.84557284210763,73.90546725172916,1313706969
0,0,60.60108131768228,90.84557284210763,74.19797805301701,1313707558
1,1,60.60108131768228,90.95178265036918,74.24133872973458,1313708256
0,1,59.87777141755851,90.95178265036918,73.79695150586012,1313710388
0,1,59.16447530236164,90.95178265036918,73.35608017283592,1313711637
0,1,58.461021733270414,90.95178265036918,72.91868170916779,1313719071
0,1,57.76724318418278,90.95178265036918,72.48471388091984,1313738084
0,1,57.08297574170702,90.95178265036918,72.05413522273398,1313739685
0,0,57.590402298228774,90.95178265036918,72.3736813529326,1313739847
0,0,58.090916676525,90.95178265036918,72.68749842664836,1313740027
0,1,57.40656587802964,90.95178265036918,72.2580756901445,1313766037
0,1,56.73147931741484,90.95178265036918,71.83195094323577,1313766857
1,1,56.73147931741484,91.05659230404207,71.8733273406139,1313770003
1,1,56.73147931741484,91.16002411937345,71.91413646080493,1313774033
0,0,57.239412243244445,91.16002411937345,72.23535284521647,1313776380
0,0,57.74051104592001,91.16002411937345,72.55085374832619,1313776536
1,0,57.74051104592001,90.107392657122,72.13076251529304,1313776546
0,0,58.234887929454636,90.107392657122,72.43889778981223,1313776712
1,0,58.234887929454636,89.06852321428076,72.02010460576733,1313776973
0,0,58.72265277760291,89.06852321428076,72.3210893317162,1313784356
1,1,58.72265277760291,89.19436235792564,72.37216018928939,1313786253
0,0,59.20391321341641,89.19436235792564,72.66811741172772,1313786556
0,0,59.67877465696787,89.19436235792564,72.95896279300153,1313786892
0,0,60.14734038130928,89.19436235792564,73.24482010924727,1313796522
0,0,60.60971156672685,89.19436235792564,73.52580891015067,1313798018
1,1,60.60971156672685,89.31856513863018,73.5769832937331,1313804794
0,0,61.06598735335296,89.31856513863018,73.85341135773771,1313804900
1,1,61.06598735335296,89.44115711662691,73.90407681145334,1313808124
0,1,60.35975029677619,89.44115711662691,73.4754782891158,1313808457
0,1,59.662771847836495,89.44115711662691,73.05003320229095,1313809312
0,1,58.974905639302634,89.44115711662691,72.62770684265828,1313809369
1,1,58.974905639302634,89.56216335405077,72.67681977533795,1313809648
0,0,59.44717144963171,89.56216335405077,72.96723429257942,1313811195
1,1,59.44717144963171,89.68160842696551,73.01587465775202,1313813125
0,0,59.913296100321304,89.68160842696551,73.30157406521265,1313814416
0,0,60.37337551719851,89.68160842696551,73.5824804049683,1313815575
1,1,60.37337551719851,89.799516437042,73.63083543676777,1313816150
0,0,60.82750375676371,89.799516437042,73.90724202288797,1313816307
1,1,60.82750375676371,89.91591102289989,73.95512433589896,1313816536
0,0,61.27577305132505,89.91591102289989,74.22713087235927,1313817681
1,1,61.27577305132505,90.03081537112404,74.2745434877034,1313823242
1,1,61.27577305132505,90.14425222696649,74.3213209068636,1313833919
1,1,61.27577305132505,90.25624390474466,74.36747352150786,1313835592
1,1,61.27577305132505,90.36681229794536,74.41301150834167,1313855858
1,1,61.27577305132505,90.47597888904468,74.45794483466206,1313859940
0,0,61.718273852826066,90.47597888904468,74.72630890239775,1313866423
0,0,62.15509487541036,90.47597888904468,74.99028638293227,1313867694
1,1,62.15509487541036,90.58376475905281,75.03494181227025,1313869463
1,1,62.15509487541036,90.69019059679297,75.07900772394848,1313873117
1,1,62.15509487541036,90.79527670792285,75.12249355565936,1313883013
0,0,62.58632313676545,90.79527670792285,75.38264075590675,1313883972
1,1,62.58632313676545,90.89904302370698,75.42570436863332,1313884967
1,1,62.58632313676545,91.00150910954802,75.46820426552813,1313889643
1,1,62.58632313676545,91.10269417328476,75.51014935860688,1313897871
